id,pessoa_id,data_inicio_aquisitivo,data_fim_aquisitivo,situacao_periodo,data_inicio_recessivo,data_fim_recessivo,quantidade_dias_adquiridos,quantidade_dias_utilizados,saldo_dias,motivo_recessao,data_concessao_recesso,created_at,updated_at
a2a2267e-1fca-4ad7-b5ca-9dfa0f5de3d2,336f3a47-d234-4eac-bd72-ed4160eeb8ac,2023-01-01,2023-12-31,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3f883f88-b41c-4f78-9fda-1e1df9cc4dd7,336f3a47-d234-4eac-bd72-ed4160eeb8ac,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fd7f7ac6-f049-4452-9fbd-400c71baf80b,33699f28-cce3-4195-9586-f21ebbaad1b7,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2745e143-39b7-43ec-a234-900451c53cd5,33699f28-cce3-4195-9586-f21ebbaad1b7,2022-06-14,2023-06-13,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
7fd9d00b-fe4c-4c00-ad12-ba59eadaffc4,33699f28-cce3-4195-9586-f21ebbaad1b7,2021-06-14,2021-12-31,,,,60,0,6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
759c3f25-f19e-4880-8b5a-03a59125738f,563c2b9c-8208-43df-bb8f-94096da5b17f,2021-06-01,2021-12-31,,,,60,0,6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3f5456e7-52a8-4847-882d-cef83eaf33ee,563c2b9c-8208-43df-bb8f-94096da5b17f,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d9c8c7fe-c316-426b-afd1-abfb9716195d,563c2b9c-8208-43df-bb8f-94096da5b17f,2022-06-01,2023-05-31,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3df6d5a9-a850-4237-a4b7-db2bba5caadd,1edf275e-3e1e-4b76-991b-d613b37092cd,2022-07-19,2023-07-18,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4b14dea3-b98c-4a1d-81b1-e9592568be19,1edf275e-3e1e-4b76-991b-d613b37092cd,2021-07-19,2021-12-31,,,,50,0,5,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f71e2369-4fdc-49d9-9272-cbb386e38481,1edf275e-3e1e-4b76-991b-d613b37092cd,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
75707dc7-0c4d-424b-9934-75e9fda423d5,d721c026-76ba-429d-8201-f400048542ba,2021-08-24,2021-12-31,,,,40,0,4,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
09f9774d-64fe-4435-9c60-661e855cac10,d721c026-76ba-429d-8201-f400048542ba,2022-08-24,2023-08-23,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d6422ec4-f119-404c-8471-8cdc660036e5,d721c026-76ba-429d-8201-f400048542ba,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
50f4b04b-7454-4418-a3e6-a2e0de3b78ea,4c6affb4-80ae-4e55-8af2-992e5286f5db,2022-06-01,2023-05-31,,,,300,15,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
609910e7-5a57-4743-9057-e9e382a5aa4e,41454eb0-552c-4415-93e6-68188fc329e2,2021-05-10,2021-12-31,,,,70,0,7,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
15421453-f052-455a-8e2f-5e957f5e692d,41454eb0-552c-4415-93e6-68188fc329e2,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9b05163d-ca62-4d88-925d-6510a2613b52,41454eb0-552c-4415-93e6-68188fc329e2,2022-05-10,2023-05-09,,,,300,26,4,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
275c8ca1-7ea1-4896-bd38-7b0c9378235c,bb243bda-9fe2-4512-a21d-6dbb3e804550,2021-11-22,2021-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f5d5355e-d717-4d20-90cc-d124e24561de,bb243bda-9fe2-4512-a21d-6dbb3e804550,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
61dc3b90-c4b3-47a2-b5fc-c0fdbbcf0f20,bb243bda-9fe2-4512-a21d-6dbb3e804550,2022-11-22,2023-11-21,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
111e1da3-eaae-4041-b03d-bea16eec1f42,2be23925-ff1d-4489-a15c-682eb14131a5,2022-01-10,2023-01-09,,,,300,26,4,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
910f7be9-ba39-4169-b74a-d872ee0f6018,e5a43741-013e-4f64-b1b9-78aa82092881,2023-01-10,2024-01-09,,,,300,16,14,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
443c2849-22bd-4891-a57a-9aeeb9ad9f68,e5a43741-013e-4f64-b1b9-78aa82092881,2022-01-10,2023-01-09,,,,300,45,-15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
531639fa-3ee6-4594-93f1-93611c248051,ff072adc-7f13-4644-9cf2-7bac3ec1ad91,2022-01-17,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
42157ac9-fa56-4f22-ba47-c40e0867c646,ff072adc-7f13-4644-9cf2-7bac3ec1ad91,2023-01-17,2024-01-16,,,,300,28,2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
27d2592a-cbc7-4de0-8faf-13db8a3397ba,ea8caa44-5a05-4f8f-b9f5-d9158d7eee35,2022-02-21,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1ef9e16d-ce9f-4339-b59c-a2cb00e702ee,ea8caa44-5a05-4f8f-b9f5-d9158d7eee35,2023-02-21,2024-02-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f10ae11a-b409-480f-8ff5-3fa5cad1f158,69dd9d21-ca3a-408c-962c-3a7da953a9ca,2022-09-01,2022-12-31,,,,30,0,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1c55237d-0c2b-4347-9c40-0f31ba4ab64a,ab5773d3-51c8-4722-ac3e-e5b6ec028945,2022-03-21,2023-03-20,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a55ee11c-c424-430c-9e34-92d4f2382686,ab5773d3-51c8-4722-ac3e-e5b6ec028945,2023-03-21,2024-03-20,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
490cfacf-923e-4c0f-a805-d06d3535a3ac,0acc05dd-b5a0-4afa-89b9-34b8ca0bf67a,2022-03-21,2022-12-31,,,,90,0,9,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4deb8e29-66aa-4d72-8cd0-4ebd392110ae,0acc05dd-b5a0-4afa-89b9-34b8ca0bf67a,2023-03-21,2024-03-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
00320fff-9663-49ba-8d0e-8c83347f306b,05e3d1db-37cb-4126-ae4e-cb4f69e6d578,2022-04-11,2022-12-31,,,,80,0,8,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
bd2a34ae-6527-4d7a-bb77-63711fe76379,05e3d1db-37cb-4126-ae4e-cb4f69e6d578,2023-04-11,2024-04-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2d91005f-4715-4538-9dbb-c00a5237fc06,e41c5749-b33d-4746-9be4-f40d3f42ec66,2022-04-11,2022-12-31,,,,80,0,8,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fe11b36f-800c-445f-8e8b-1a8ff658224c,e41c5749-b33d-4746-9be4-f40d3f42ec66,2023-04-11,2024-04-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2922603d-ddd4-4e1a-9e12-48f7f4c219c6,22de8d58-0c90-4282-97f6-7e1bd3448d4b,2022-04-18,2022-12-31,,,,80,0,8,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9307930b-cb7b-42cc-a767-47bc57d7a915,22de8d58-0c90-4282-97f6-7e1bd3448d4b,2023-04-18,2024-04-17,,,,300,28,2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
cf308a65-f692-4656-bf05-82669283cbed,93705730-73de-4e4d-885e-4744b4d5fe76,2022-04-18,2023-04-17,,,,300,19,11,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8204cd38-64a8-4b32-9826-7190601b2007,93705730-73de-4e4d-885e-4744b4d5fe76,2023-04-18,2024-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
dcbe4db6-d261-4650-a273-7be69ab84a03,8ba2ff05-4a55-41b9-977b-7ca68c74208e,2022-04-18,2023-04-17,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
dbe284e0-e4e5-48b6-99a5-ef2e30c81a70,8ba2ff05-4a55-41b9-977b-7ca68c74208e,2023-04-18,2024-04-17,,,,300,19,11,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fff1e3a0-34e4-4751-9622-467ecab01ad5,b508cafe-720d-4142-a125-55959da6a137,2023-04-18,2024-04-17,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8a90be18-3f45-4482-b552-c6bfcfb06587,b508cafe-720d-4142-a125-55959da6a137,2022-04-18,2022-12-31,,,,80,0,8,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
bcd69fa3-8f4f-4942-9b70-3d8312ec519b,2480c971-b623-452a-b5d8-f8eb1be66f6f,2023-04-25,2024-04-24,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9dd04bbd-0306-429c-9330-36b65846c1c4,2480c971-b623-452a-b5d8-f8eb1be66f6f,2022-04-25,2023-04-24,,,,300,15,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d4101b8f-349f-4ed0-8455-c3df2374a67c,a928eeba-0f50-433e-a46a-8c8d36515fb1,2022-06-06,2022-12-31,,,,60,0,6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3971a54c-97cf-4797-91bd-6c1f192ce030,df4198e5-3599-4fa9-8658-a95050bed8ee,2022-06-06,2023-06-05,,,,300,21,9,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
819ee6ae-8396-48b2-8447-fb528b31b19f,27993847-9fba-4a48-8bc3-fcce03580e52,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f6ce06fd-7e78-4901-bb3f-93ed50e77527,27993847-9fba-4a48-8bc3-fcce03580e52,2021-10-04,2021-12-31,,,,20,0,2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5d64409a-157a-4f8d-8ce3-0dc8520a7c93,27993847-9fba-4a48-8bc3-fcce03580e52,2022-10-04,2023-10-03,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0ce2e287-4129-4fdf-9766-42e154d55bd0,b755ec89-0784-400e-9de6-1906b531622e,2022-06-09,2022-12-31,,,,60,0,6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
15ae4888-39ef-4e5b-a5e0-1c14a4f5aa7b,1391c1da-9d8f-4fcc-8156-00cd00504ff3,2022-06-20,2023-06-19,,,,300,11,19,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
23302731-1ad2-4f60-8780-e570b112025a,7ef9297b-ec4f-4e7e-873c-5a717042abd4,2022-06-20,2022-12-31,,,,60,0,6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4f1ba569-1286-4ec0-8055-c520a4c73086,d5acdf8a-d27e-4784-9247-7d9581578d21,2022-06-20,2023-06-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
afada2f5-efff-4681-ad3e-daee2c2e8c78,13faac90-46f8-4a3b-a248-74d95fff3c77,2022-06-20,2023-06-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
cfd3b062-8e23-448d-9389-c96e376f74b7,7b9cd134-0206-4690-b2f8-06f7b6020854,2022-06-20,2023-06-19,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
baa7de3b-5211-46c6-af59-c0d18133de5c,90a556b9-3cfc-408a-b7b3-b36eec1ffa7f,2022-06-20,2022-12-31,,,,60,0,6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8126f0b3-89d0-4554-bda3-ba88f8111f6d,cacbda5e-7400-45ba-a959-097d74d7866c,2022-07-04,2022-12-31,,,,50,0,5,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f215b891-daf5-4c7a-a8ff-0599942dd4bd,06e2e250-dc1b-479b-8b1d-6b89ba868c5c,2022-07-08,2022-12-31,,,,50,0,5,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
08068cef-112f-4fd9-9a32-4479eb2c9ab9,974bbdcb-3814-4c18-a85c-d8b2969b8419,2022-08-01,2023-07-31,,,,300,21,9,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
761229b0-6f5a-42f9-9ca0-b78ab0639596,176c8161-7c21-46d3-98f8-d08b7f7e7a09,2023-02-21,2024-02-20,,,,300,5,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e834b815-20ba-4078-abf9-252eb83888f4,176c8161-7c21-46d3-98f8-d08b7f7e7a09,2022-02-21,2023-02-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
c196dbf6-a371-41b8-a127-0d69c075ee70,36be18c6-5afd-4a9a-8378-dabf324aaa98,2021-04-19,2021-12-31,,,,80,0,8,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
6321eaa7-67f8-41f5-8263-0e053f8fac12,36be18c6-5afd-4a9a-8378-dabf324aaa98,2022-04-19,2023-04-18,,,,300,16,14,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b36b5647-ab2a-48d0-bffe-04e7496bcb01,36be18c6-5afd-4a9a-8378-dabf324aaa98,2023-04-19,2024-04-18,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8b10e024-e9cd-4c05-b56f-92d232737cc2,36be18c6-5afd-4a9a-8378-dabf324aaa98,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1ab13bdc-4d36-4a36-831a-1abb1447537a,1fa86504-6302-4125-b056-929b4910c252,2022-06-06,2022-12-31,,,,60,0,6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9739b0dd-491f-4b6c-834e-f2b90ef143ca,374fe992-196c-4459-ac2d-73506e791564,2022-01-01,2022-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1f29edd3-9d77-436d-b665-09c2a6818d3f,374fe992-196c-4459-ac2d-73506e791564,2021-12-06,2021-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0acf11ed-087f-42aa-a0f2-edde134bd800,374fe992-196c-4459-ac2d-73506e791564,2022-12-06,2023-12-05,,,,300,17,13,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
68dd3bd4-0c79-4afc-ba92-f095079635ae,80940a1a-19c7-4995-ab6b-664de0dfe98f,2022-09-05,2022-12-31,,,,30,0,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
7291d2e9-ccdc-443e-aeed-02400c82676a,f982bdda-ee0a-4f4b-8c16-9903514cb39b,2022-09-12,2022-12-31,,,,30,0,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
180008c1-2206-4d57-8e5c-2395e21cf5e5,2c9242c8-0803-40db-ba27-d1637c018242,2022-09-19,2022-12-31,,,,30,0,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8575c01d-dc9b-4ab4-a7d7-ab9e297482c9,5bd8558e-39c4-419a-96af-b827a91de0bf,2022-09-19,2023-09-18,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
6f6e71f6-2ee1-499e-a8eb-bf1195e0f3b5,6e193ab2-cfc2-43e4-893c-85592a7c6f53,2022-09-19,2022-12-31,,,,30,0,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
82f11e19-68a0-4bae-9def-c8dbb46a4a92,7cac2d41-b8a9-4b3a-8ac4-93b861344e8e,2022-09-19,2023-09-18,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
28841176-3766-4682-ac9d-394c6a8155cc,212080dd-bf5b-40ce-a000-a379bcbe2073,2022-10-03,2022-12-31,,,,20,0,2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3b4e8f3f-9694-4327-a341-1ab6320592a2,4bc0ce79-c62e-47cc-8aad-da862f2cf10d,2022-10-03,2022-12-31,,,,20,0,2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9034ac89-23cd-4306-98d9-af1a1e6b3d64,bc340daa-a6ef-42c7-b5de-38fb35844040,2022-10-03,2023-10-02,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b42aaedc-5d0b-4eb2-942b-495c176a1d59,d1634c96-5df7-47b5-b145-f362b054673c,2022-10-03,2022-12-31,,,,20,0,2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0f8ca852-6d5c-4ae4-843c-0bc174663c86,3b9f4170-ee8d-43e9-bbeb-14b8e056bac5,2022-10-10,2023-10-09,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a5f4e61d-25d5-4c7c-a322-7e2c92d72c66,53232d18-902f-49ad-a28d-df78b5fca914,2022-10-17,2022-12-31,,,,20,0,2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d7b82cc6-9bdf-47b8-a2cd-b50abd3fdfcb,dd9f1e21-2284-4cb7-b6dc-9fb6c2f9a658,2022-10-17,2023-10-16,,,,300,15,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
644de8d5-c15d-410e-bf2f-eaa79d9217f7,8e1a92c4-8f9d-4384-a36c-d71755da54e3,2022-10-17,2022-12-31,,,,20,0,2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a20d7208-0bfe-4c80-85cb-1c10ec14ff8c,bc7998e9-4c38-4eff-86dc-013e60bb4cd4,2022-11-07,2022-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
7bf015cf-e58c-44ee-be6c-adf361527dd8,f10c8319-e4c8-47cb-bda8-b70f3300437b,2022-11-07,2023-11-06,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a89b6cda-d5e0-461b-ab8b-170182c5c5fd,e8b3b1f8-4943-435e-b3b6-0278dd24ce9f,2022-11-09,2022-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5ef0cb68-0c1a-4092-b6b7-4e4ea03ea12d,88d62716-6476-48b0-9ded-1de427df566e,2022-11-21,2023-11-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5f5d4a63-e833-434a-a035-9e6a4233fb01,e229f3d9-ab9a-405a-86cc-8c6e3467497c,2022-11-21,2023-11-20,,,,300,-40,70,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
81ec8214-bd87-4549-90b3-eabcca1852bb,3a8a88b7-3c62-4678-b293-bb998549e216,2022-12-05,2023-12-04,,,,300,33,-3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2884dfae-37a2-4d15-a1d9-43d601d5e6b8,f2a88d41-5aff-4761-8c20-e8e450457244,2022-12-12,2022-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
87a7903f-37fa-4f93-ae56-7266d58b2d8e,e08e1baf-843f-49b8-8241-fe2dd763b134,2022-12-12,2022-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
39ba62c6-f574-433e-995f-e157415e28ba,b60be20a-01bd-4c4a-b661-342fab3771c3,2022-12-12,2022-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8c3ff173-6465-4d79-bf99-08a036d1fd2c,ac0273dc-4473-42a2-bdad-debfa82ae124,2022-12-12,2022-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fe1f2a8a-8faa-4c73-9e2e-4630b6d433c7,fa2bbe5c-04e9-4203-8969-47d0893925e2,2023-01-09,2024-01-08,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
14104db6-91ed-4701-a53e-b1caaf742859,57804e36-120b-4381-9524-8823206d97de,2023-01-09,2023-12-31,,,,100,1,9,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
83619df0-e63b-4de0-863c-cae5ecc71d5b,13a52a9a-f4a7-4248-8980-e3d90fb5a04f,2023-01-09,2024-01-08,,,,300,36,-6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
833f74f1-8398-4171-afab-3287aca408d3,8b1831cc-b08e-4eda-a314-f8e409d50900,2023-01-02,2023-12-31,,,,100,9,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
c3b52257-50c1-4d94-995d-c4ebf256a1a1,b6bfcc75-2e77-4c8b-ba8b-26cd74ee85d1,2023-01-16,2023-12-31,,,,100,10,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2fbac559-b7b1-41ca-9018-d09e91412e6d,4a43c54c-0bd4-4743-8acb-efda552cee7f,2023-01-16,2023-12-31,,,,100,9,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4b66bf58-5b4b-4aa3-b95c-dc99f1fc8c9f,cdc9efc6-895d-4556-8428-2d38c08eca90,2023-01-16,2023-12-31,,,,100,0,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
933f5c8b-75ed-4c9d-9f02-76865089b817,267c92e7-a3aa-4881-ab95-7b0862dc78ae,2023-01-23,2024-01-22,,,,300,12,18,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
db9c40af-5cdd-44cc-b9a3-15a28d102d34,267c92e7-a3aa-4881-ab95-7b0862dc78ae,2023-01-30,2023-12-31,,,,100,10,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d6d9afaa-916f-47f0-b93f-23a9915d2fbe,eb0c3ce7-d106-45d5-9509-e4bec0771372,2023-02-06,2023-12-31,,,,100,9,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
71ea52a6-0396-47df-81fa-3c7cdbc01b22,e0ae463d-bfab-4fa3-a400-143f1b0224ff,2023-02-06,2024-02-05,,,,300,14,16,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
60f22074-f9be-429f-88cc-38a7ac9253e7,12aba2ec-9d3a-4016-90d5-dd0e87e52505,2023-02-06,2024-02-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
66965b13-8c91-4bc9-a9c4-c8db2c327055,9d69529f-e986-4b6d-acd6-1da4ac555512,2023-02-16,2023-12-31,,,,100,9,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4b83f62b-7ff4-49c0-9608-a3ae154f058b,b659848b-7655-47cd-a25b-15cc5b085860,2023-02-27,2024-02-26,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
6ed8148f-3d5c-431d-9e4f-bf89b37ad6d9,260c92dc-11b4-4d4e-bb75-3244098db853,2023-03-06,2023-12-31,,,,90,9,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
75b146d4-ccdd-4976-b10f-d7d66398e3ff,de47c0e2-1a03-46cb-9d6c-9d0540703534,2023-03-06,2023-12-31,,,,20,4,-2,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3734154f-2ee9-4991-a80c-766cf72b9a13,8308c9cc-81ce-4907-8c5f-ab42ac6cd368,2023-03-06,2023-12-31,,,,90,6,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f03dd2da-c70b-4904-85c9-5c66fc5a1a61,ce9a43b6-8bd7-48f2-9548-617d150fd029,2023-03-06,2024-03-05,,,,300,19,11,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5e7d644d-a486-4c7f-b991-cf28ba003cff,9f492dc9-9a2e-49d0-b6ce-befa30592587,2023-03-13,2023-12-31,,,,90,8,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5ceb098e-354e-4c42-bcb9-91135a42a1e4,a30196ef-3cf6-47a6-819c-2a961e7d2d59,2023-03-20,2024-03-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0c6359e5-f5b1-424f-a939-3db405df4df0,4225726a-60f4-4a4e-941e-9d5969d19cab,2023-03-20,2024-03-19,,,,300,31,-1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
39064b48-c27e-4d99-a364-f80e7dac5a38,e0c58e86-df84-4a68-8f4b-7eda9c7d8ad4,2023-03-01,2023-12-31,,,,90,9,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3b514365-c048-4040-9457-e9045db8a491,eea5dcab-f625-46ba-8efa-a823667adb3a,2023-04-03,2023-12-31,,,,80,5,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1547144f-0908-4d6f-961b-7db40f54ec14,bc93e384-afc9-42f4-b8af-5e2e6c4b9275,2022-11-07,2022-12-31,,,,10,0,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5d011597-520d-4e7b-80a7-e3ef39ac00fc,af114df9-375c-44e9-a64c-180f8cf7bd63,2023-04-10,2024-04-09,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
dc9835bd-3e05-4f4d-9a8d-ba4999f6f92f,ca9b9d61-0299-4d97-b92b-a0b88bc91f97,2023-04-10,2024-04-09,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
