id,pessoa_id,contrato_id,periodo_aquisitivo_id,periodo_inicio,periodo_fim,duracao_dias,valor_recesso,mes_ano_referencia,status,observacoes,comentario_gestor,comentario_rh,aprovado_gestor_em,aprovado_rh_em,created_at,updated_at,pagamento_gerado,motivo_reprovacao
a1551f38-035b-4539-9f28-2b4f64bee7f8,7cac2d41-b8a9-4b3a-8ac4-93b861344e8e,,fc83f13d-ca6c-4ae0-8620-b6059851cccb,2023-05-23,2023-05-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8806fa48-16f1-4456-849f-4e9bedab6714,a928eeba-0f50-433e-a46a-8c8d36515fb1,,,2023-09-01,2023-09-15,15,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
85e3f056-9aac-4088-b2bc-9ca19508d2d0,2be23925-ff1d-4489-a15c-682eb14131a5,,127fb456-cd86-42fc-99f7-4ca0d5f87069,2023-03-31,2023-03-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
5dc43ffd-e0e6-4b38-9134-9a684744044b,8e1a92c4-8f9d-4384-a36c-d71755da54e3,,d58e7173-c2fc-44df-82c6-11bfc3df36b6,2023-01-26,2023-01-26,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
499d7407-5b1c-4f16-af53-fd80342a0f2b,7cac2d41-b8a9-4b3a-8ac4-93b861344e8e,,fc83f13d-ca6c-4ae0-8620-b6059851cccb,2023-02-24,2023-02-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
7e33a74f-34fc-4714-8f93-4c14b8adbe9e,8e1a92c4-8f9d-4384-a36c-d71755da54e3,,d58e7173-c2fc-44df-82c6-11bfc3df36b6,2023-01-27,2023-01-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
2440493a-5fc3-4ca1-b72b-3bc2042c3a73,7cac2d41-b8a9-4b3a-8ac4-93b861344e8e,,fc83f13d-ca6c-4ae0-8620-b6059851cccb,2023-03-10,2023-03-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e1dfcb05-dd4a-48a6-b3ea-f8ea77ed1c98,8e1a92c4-8f9d-4384-a36c-d71755da54e3,,d58e7173-c2fc-44df-82c6-11bfc3df36b6,2023-05-05,2023-05-05,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b108b765-4137-4a2f-a2ce-a720ce0cadec,7cac2d41-b8a9-4b3a-8ac4-93b861344e8e,,fc83f13d-ca6c-4ae0-8620-b6059851cccb,2023-05-03,2023-05-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
53e80126-8b36-477b-8284-c27fe6f533e6,7cac2d41-b8a9-4b3a-8ac4-93b861344e8e,,fc83f13d-ca6c-4ae0-8620-b6059851cccb,2023-05-25,2023-05-25,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
254c650c-068a-440a-afcc-e3900ecdae10,d721c026-76ba-429d-8201-f400048542ba,,6609b650-161a-4f43-b89e-4f9395d40c8d,2023-03-17,2023-03-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c9879288-c56a-4c0e-b16a-d462123f3348,d721c026-76ba-429d-8201-f400048542ba,,6609b650-161a-4f43-b89e-4f9395d40c8d,2023-04-20,2023-04-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
95e61600-f64b-49c3-90ed-1c769f9ac893,d721c026-76ba-429d-8201-f400048542ba,,6609b650-161a-4f43-b89e-4f9395d40c8d,2023-06-09,2023-06-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
09ec33ae-3e22-43d3-9f35-b90d611eed00,30a362ef-9f3d-4d53-b76d-09f3d29b002e,,c90f6a36-826f-4dda-9142-ac50ff303d69,2023-02-17,2023-02-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
0d29202b-d6da-47a5-a3f4-cbe775d91e53,30a362ef-9f3d-4d53-b76d-09f3d29b002e,,c90f6a36-826f-4dda-9142-ac50ff303d69,2023-05-16,2023-05-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
cbc7c76e-80fb-4b4c-bcf5-c24839a25255,60edc53c-93b6-4509-b83f-681f5daa8b15,,ef38c7cd-7a13-47aa-92cf-fa44c22519ba,2023-02-22,2023-02-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
22297f2a-6122-42b5-8e32-140de1b5254f,60edc53c-93b6-4509-b83f-681f5daa8b15,,ef38c7cd-7a13-47aa-92cf-fa44c22519ba,2023-05-05,2023-05-05,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8addb12a-11d1-4bf3-b0b2-c6ede2a5e8b5,60edc53c-93b6-4509-b83f-681f5daa8b15,,ef38c7cd-7a13-47aa-92cf-fa44c22519ba,2023-06-09,2023-06-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b6442d79-9f04-482e-9706-b805ecda5055,60edc53c-93b6-4509-b83f-681f5daa8b15,,,2021-08-02,2021-08-11,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
02806eeb-51a6-49a3-9ef2-dbbd1010661d,60edc53c-93b6-4509-b83f-681f5daa8b15,,,2022-01-03,2022-01-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
fb38486d-b317-4319-b9cf-6adcf1741b1a,60edc53c-93b6-4509-b83f-681f5daa8b15,,,2022-06-27,2022-07-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a54425ad-ed49-4293-ad05-6a14b2d762d2,60edc53c-93b6-4509-b83f-681f5daa8b15,,3f8f8e99-4809-409d-b452-5e9815bc8f2f,2023-04-03,2023-04-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9fde4de2-fff4-4ab9-aa7d-ac2b9e124f5b,06e2e250-dc1b-479b-8b1d-6b89ba868c5c,,,2023-06-05,2023-06-19,15,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
857d9ddd-1b0c-4b75-a3bf-418cb8586e2e,267c92e7-a3aa-4881-ab95-7b0862dc78ae,,db9c40af-5cdd-44cc-b9a3-15a28d102d34,2023-05-25,2023-05-25,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
719e23f7-4770-4e7e-ad65-6a1d13a38465,267c92e7-a3aa-4881-ab95-7b0862dc78ae,,db9c40af-5cdd-44cc-b9a3-15a28d102d34,2023-02-03,2023-02-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b4c3a34c-d8c6-4000-a276-70b9102a808e,267c92e7-a3aa-4881-ab95-7b0862dc78ae,,db9c40af-5cdd-44cc-b9a3-15a28d102d34,2023-03-31,2023-03-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
180daa08-628c-4932-9103-3a3a59d459cd,267c92e7-a3aa-4881-ab95-7b0862dc78ae,,db9c40af-5cdd-44cc-b9a3-15a28d102d34,2023-04-28,2023-04-28,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
607fab82-d355-492c-a746-66ad065c69c3,9f492dc9-9a2e-49d0-b6ce-befa30592587,,5e7d644d-a486-4c7f-b991-cf28ba003cff,2023-05-26,2023-05-26,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
1a630e06-f0e1-47f1-b57d-2b1ad5efc160,9f492dc9-9a2e-49d0-b6ce-befa30592587,,5e7d644d-a486-4c7f-b991-cf28ba003cff,2023-05-29,2023-05-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a461302e-b56c-4916-bfef-edfe9837a35b,8b1831cc-b08e-4eda-a314-f8e409d50900,,833f74f1-8398-4171-afab-3287aca408d3,2023-03-31,2023-03-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d1efc52a-b030-46b3-b5f1-487955029ca2,b508cafe-720d-4142-a125-55959da6a137,,fef35dd1-a8f8-45dd-b8c2-9c6dfd39ac30,2023-02-22,2023-02-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
785ddf63-4092-4886-bfa9-047c7235abbe,8b1831cc-b08e-4eda-a314-f8e409d50900,,833f74f1-8398-4171-afab-3287aca408d3,2023-02-03,2023-02-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
91abe258-d8a5-4967-9802-88bae033cc5a,b508cafe-720d-4142-a125-55959da6a137,,fef35dd1-a8f8-45dd-b8c2-9c6dfd39ac30,2023-05-19,2023-05-19,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c60acd9e-e5a4-4e3f-97ad-2256407c3585,b508cafe-720d-4142-a125-55959da6a137,,fef35dd1-a8f8-45dd-b8c2-9c6dfd39ac30,2023-05-22,2023-05-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
71a5747a-ea70-4ca7-ba63-d5ef1a54e7be,df4198e5-3599-4fa9-8658-a95050bed8ee,,836a2b42-516e-44b2-a1cc-bb1b1601244d,2023-01-06,2023-01-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
815acfbe-6c15-4604-a92a-997f3904bd32,df4198e5-3599-4fa9-8658-a95050bed8ee,,836a2b42-516e-44b2-a1cc-bb1b1601244d,2023-02-22,2023-02-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
41e24311-12b7-4068-97be-f0ef4ed4ac3e,df4198e5-3599-4fa9-8658-a95050bed8ee,,836a2b42-516e-44b2-a1cc-bb1b1601244d,2023-03-31,2023-03-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
030cceb2-e79d-4633-8190-2a406dc544ab,df4198e5-3599-4fa9-8658-a95050bed8ee,,836a2b42-516e-44b2-a1cc-bb1b1601244d,2023-06-07,2023-06-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
084631ce-257e-4e2f-b3c5-3cbfbc911a7d,df4198e5-3599-4fa9-8658-a95050bed8ee,,836a2b42-516e-44b2-a1cc-bb1b1601244d,2023-06-09,2023-06-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
6f8652da-96df-4d88-a4b6-575818bf92d6,b60be20a-01bd-4c4a-b661-342fab3771c3,,5657eb61-463f-4104-a87d-fe93c5cde080,2023-01-09,2023-01-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b68789c8-42a5-4c25-a9ed-38150ae5eeed,1edf275e-3e1e-4b76-991b-d613b37092cd,,6d864712-6a97-4a2b-83f9-80576da37fbf,2023-01-20,2023-01-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
18cc41b7-f173-47e2-89ba-68a5a86a8663,1edf275e-3e1e-4b76-991b-d613b37092cd,,6d864712-6a97-4a2b-83f9-80576da37fbf,2023-02-16,2023-02-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
89ba5cc8-d8e4-4fe8-b4c5-4ee468392ab0,1edf275e-3e1e-4b76-991b-d613b37092cd,,6d864712-6a97-4a2b-83f9-80576da37fbf,2023-02-17,2023-02-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d962fc30-e425-44ca-ba4e-5ad151674d75,1edf275e-3e1e-4b76-991b-d613b37092cd,,6d864712-6a97-4a2b-83f9-80576da37fbf,2023-04-06,2023-04-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
0b620cd8-84d7-4ac9-be34-086a2e2c8fad,1edf275e-3e1e-4b76-991b-d613b37092cd,,6d864712-6a97-4a2b-83f9-80576da37fbf,2023-05-26,2023-05-26,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8f6114cb-370c-4138-833e-c674dbb6ae7f,d1634c96-5df7-47b5-b145-f362b054673c,,09a53e1b-6d71-49da-bd57-b7aa70ab8b78,2023-01-26,2023-01-26,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
440cc22f-dc9b-4eb0-8d9a-c223731c14a9,d1634c96-5df7-47b5-b145-f362b054673c,,09a53e1b-6d71-49da-bd57-b7aa70ab8b78,2023-04-06,2023-04-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
77303d6f-1b44-4235-b8f8-0d9746822544,d1634c96-5df7-47b5-b145-f362b054673c,,09a53e1b-6d71-49da-bd57-b7aa70ab8b78,2023-04-28,2023-04-28,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e71c4c06-d636-4422-8a0b-d43c2f727dd0,d1634c96-5df7-47b5-b145-f362b054673c,,09a53e1b-6d71-49da-bd57-b7aa70ab8b78,2023-05-02,2023-05-02,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
77fc15a7-dd84-4771-8f0c-ead4fd70a947,d1634c96-5df7-47b5-b145-f362b054673c,,09a53e1b-6d71-49da-bd57-b7aa70ab8b78,2023-06-09,2023-06-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f25801dc-7440-4cec-bc3d-4f3b42d544d4,d1634c96-5df7-47b5-b145-f362b054673c,,09a53e1b-6d71-49da-bd57-b7aa70ab8b78,2023-08-07,2023-08-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a0d6a4b5-2dcf-436b-9713-58a3cabe4bb0,,,,2023-05-02,,,,,Pendente,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
156654f3-033f-47d1-9563-f5b518a26bb8,af114df9-375c-44e9-a64c-180f8cf7bd63,,,2023-06-09,2023-06-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
2705b729-961f-412f-a862-c99446ff9f0b,,,,2023-05-24,,,,,Pendente,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b80a7f4f-6384-4288-8b53-960025f591cb,ea8caa44-5a05-4f8f-b9f5-d9158d7eee35,,d12e9d24-e83c-4dde-9f22-06507b8c67e3,2023-04-28,2023-04-28,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b7aca1d1-a30a-4494-881b-561608fefd8b,ea8caa44-5a05-4f8f-b9f5-d9158d7eee35,,d12e9d24-e83c-4dde-9f22-06507b8c67e3,2023-02-03,2023-02-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
be3ed412-9e8f-4c91-bf5d-8cd7c51e7250,ea8caa44-5a05-4f8f-b9f5-d9158d7eee35,,d12e9d24-e83c-4dde-9f22-06507b8c67e3,2023-06-02,2023-06-02,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
36e049bc-4506-4779-9110-c79b0e8a9feb,ea8caa44-5a05-4f8f-b9f5-d9158d7eee35,,d12e9d24-e83c-4dde-9f22-06507b8c67e3,2023-06-09,2023-06-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c7bd0cbe-3767-4aa0-a6b5-12e3856a7bcf,0cdb91d5-2d7c-43b6-a064-3900fa989e55,,,2023-01-25,2023-01-25,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
73dfd801-072d-4786-b77c-1bd053863f32,0cdb91d5-2d7c-43b6-a064-3900fa989e55,,,2023-04-28,2023-04-28,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
0519c458-2094-4bbf-9f52-c12804ee2345,176c8161-7c21-46d3-98f8-d08b7f7e7a09,,761229b0-6f5a-42f9-9ca0-b78ab0639596,2023-06-12,2023-06-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
afcd4779-bfca-46f7-a263-502abfd4d371,ea8caa44-5a05-4f8f-b9f5-d9158d7eee35,,,2023-09-11,2023-09-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
10055341-9a7c-4280-93b5-4861dc78193b,260c92dc-11b4-4d4e-bb75-3244098db853,,6ed8148f-3d5c-431d-9e4f-bf89b37ad6d9,2023-05-29,2023-05-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
7166f027-c0d6-4424-9b01-ce745815fcf2,,,,2023-02-22,,,,,Pendente,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
ae325ae1-28b3-4911-b868-bcbdf4045230,9d69529f-e986-4b6d-acd6-1da4ac555512,,66965b13-8c91-4bc9-a9c4-c8db2c327055,2023-02-22,2023-02-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
6957b56f-3027-4af6-b635-850ea7d03f6a,9d69529f-e986-4b6d-acd6-1da4ac555512,,66965b13-8c91-4bc9-a9c4-c8db2c327055,2023-05-02,2023-05-02,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
25dcd16f-3c07-4bd0-8284-3d122ef788a3,9d69529f-e986-4b6d-acd6-1da4ac555512,,66965b13-8c91-4bc9-a9c4-c8db2c327055,2023-03-29,2023-03-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
40b495c4-6d77-4c4b-aeba-fca3bae113d4,46d0df03-7246-4ce4-9ee3-821d15001e50,,f009bbe5-aa5b-4f73-84fb-2564e8e23f70,2023-02-08,2023-02-08,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a0e8a87e-ab5d-49a2-b5ac-382bd54f9dc0,46d0df03-7246-4ce4-9ee3-821d15001e50,,f009bbe5-aa5b-4f73-84fb-2564e8e23f70,2023-04-28,2023-04-28,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
efec869c-38ae-4295-9a3c-095357b80ea4,46d0df03-7246-4ce4-9ee3-821d15001e50,,f009bbe5-aa5b-4f73-84fb-2564e8e23f70,2023-05-01,2023-05-01,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f99d28e8-c4ab-437a-a79b-c99e162425ac,46d0df03-7246-4ce4-9ee3-821d15001e50,,f009bbe5-aa5b-4f73-84fb-2564e8e23f70,2023-05-26,2023-05-26,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
faff3aa7-9990-4fef-9240-6ce8c28b6e04,,,,2023-07-18,,,,,Pendente,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e2d8d839-3674-437f-8573-664ffa518852,7ef9297b-ec4f-4e7e-873c-5a717042abd4,,3196a689-7eea-4823-b86e-c9a92b51bc0a,2023-07-17,2023-07-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c64d629e-c05c-4ddd-a376-760f0aa31329,7ef9297b-ec4f-4e7e-873c-5a717042abd4,,3196a689-7eea-4823-b86e-c9a92b51bc0a,2023-07-18,2023-07-18,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
596d6d81-eb74-4415-a7a4-98e0001df5f4,8ba2ff05-4a55-41b9-977b-7ca68c74208e,,b65e2cc1-e994-4c3a-b0b3-6bed84ce7aaa,2023-01-27,2023-01-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f0d23c55-54a4-4f70-a3a9-e0ab2a39557a,125a9b8a-f842-4097-8e0c-f16255b57996,,70fbe1ba-de0a-40eb-af97-3c9b3aa2e1ea,2023-10-05,2023-10-11,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
6eafa398-a44e-484e-b399-b01005c0903b,a0444794-3dea-4d85-8b78-76b8875ce91f,,6de9480c-bfa0-465d-8741-23abe90d382a,2023-05-25,2023-05-25,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d590c6da-fb66-42cc-9a67-f8c5e523cd00,a0444794-3dea-4d85-8b78-76b8875ce91f,,6de9480c-bfa0-465d-8741-23abe90d382a,2023-05-26,2023-05-26,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8bd00326-55a4-4cf8-93cb-86e023396efa,dd9f1e21-2284-4cb7-b6dc-9fb6c2f9a658,,38371b0d-9bd2-4437-959e-aa1d15399df3,2023-06-09,2023-06-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a3f77e4e-4624-4aef-b9b8-dcde4bc9e360,13a52a9a-f4a7-4248-8980-e3d90fb5a04f,,,2023-01-20,2023-01-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
1259e88d-f018-4f4c-be34-0eca25090fdd,13a52a9a-f4a7-4248-8980-e3d90fb5a04f,,,2023-02-27,2023-02-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e232c5c3-a5f6-46db-a9b1-11d186d7c8d9,13a52a9a-f4a7-4248-8980-e3d90fb5a04f,,,2023-03-31,2023-03-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f2e5ba86-0ca5-4467-b1c1-60dce28bff7a,13a52a9a-f4a7-4248-8980-e3d90fb5a04f,,,2023-04-06,2023-04-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
04f8509d-0051-46b9-bfcf-07903b9080a5,13a52a9a-f4a7-4248-8980-e3d90fb5a04f,,,2023-06-01,2023-06-01,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e5dcd2a5-9c86-4a85-b308-ad4a090214a7,13a52a9a-f4a7-4248-8980-e3d90fb5a04f,,,2023-06-12,2023-06-12,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
aba2f398-93c5-4cf5-9094-0b21a6bb4b71,974bbdcb-3814-4c18-a85c-d8b2969b8419,,08068cef-112f-4fd9-9a32-4479eb2c9ab9,2023-04-24,2023-04-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e57ca1f2-149c-453a-9360-c4998b609bfc,974bbdcb-3814-4c18-a85c-d8b2969b8419,,e3f891d9-a83e-4bde-a7e2-18ece9a4969b,2023-04-14,2023-04-14,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
ba9e0cd9-5b09-472b-b035-2b7b8296137c,974bbdcb-3814-4c18-a85c-d8b2969b8419,,e3f891d9-a83e-4bde-a7e2-18ece9a4969b,2023-10-09,2023-10-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9505ac52-b35a-422d-a709-6b0635351766,974bbdcb-3814-4c18-a85c-d8b2969b8419,,e3f891d9-a83e-4bde-a7e2-18ece9a4969b,2023-10-10,2023-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
32d1f371-b177-445b-a366-2311236f844f,974bbdcb-3814-4c18-a85c-d8b2969b8419,,e3f891d9-a83e-4bde-a7e2-18ece9a4969b,2023-10-11,2023-10-11,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f0222121-fec9-463f-8ce8-40356ea469bb,974bbdcb-3814-4c18-a85c-d8b2969b8419,,08068cef-112f-4fd9-9a32-4479eb2c9ab9,2023-09-25,2023-10-08,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
2ae7009a-fa2c-451e-9f09-40a8d39ed474,974bbdcb-3814-4c18-a85c-d8b2969b8419,,e3f891d9-a83e-4bde-a7e2-18ece9a4969b,2023-12-20,2023-12-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
586c2af9-c201-431a-8e49-b7e7ff46fe7d,974bbdcb-3814-4c18-a85c-d8b2969b8419,,e3f891d9-a83e-4bde-a7e2-18ece9a4969b,2023-12-21,2023-12-21,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8af82407-b6c3-4604-92b9-40f7afcaf4d7,974bbdcb-3814-4c18-a85c-d8b2969b8419,,e3f891d9-a83e-4bde-a7e2-18ece9a4969b,2023-12-22,2023-12-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
0d506d78-4b40-4147-a28b-9a6121c8752a,2c9242c8-0803-40db-ba27-d1637c018242,,9b277246-1d41-4131-a4e9-a91d1f30f6af,2023-01-27,2023-01-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
ef0d762e-940a-442e-9ac9-0b5d933f75e9,2c9242c8-0803-40db-ba27-d1637c018242,,9b277246-1d41-4131-a4e9-a91d1f30f6af,2023-02-22,2023-02-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
